Column 1,Title,JSON,Column 3,Column 4
LADD,Theoretical issues in ergonomics science,,347891,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347868,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347871,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347874,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347875,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347876,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347877,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347878,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347879,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347884,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347888,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347889,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347890,17/06/2014
LADD,Theoretical issues in ergonomics science.,,347892,17/06/2014
LADD,Theories of counseling and psychotherapy :,,371858,18/03/2016
LADD,Theories of counseling and psychotherapy :,,325808,4/03/2013
LADD,Theorising the responsibility to protect,,386630,26/04/2017
LADD,Theorising the responsibility to protect,,386630,5/05/2017
LADD,Therapeutic delivery,,325881,1/03/2013
LADD,Therapeutic delivery,,327307,26/03/2013
LADD,Therapeutic drug monitoring.,,386007,11/04/2017
LADD,Therapeutic drug monitoring.,,11850669,2/01/2018
LADD,Think tanks and global politics,,11941687,16/03/2018
LADD,Think tanks and global politics,,11965963,5/04/2018
LADD,Thinking musically,,11848404,22/12/2017
LADD,Thinking musically,,11856175,10/01/2018
LADD,Thom's Irish almanac and official directory of the,,12024609,25/05/2018
LADD,Thom's Irish almanac and official directory of the,,12024644,25/05/2018
LADD,Thom's Irish almanac and official directory of the,,12059435,27/06/2018
LADD,Thom's Irish almanac and official directory of the,,12059439,27/06/2018
LADD,Thom's Irish almanac and official directory of the,,12059455,28/06/2018
LADD,Thrombosis and haemostasis,,349654,4/08/2014
LADD,Thrombosis and haemostasis,,350021,8/08/2014
LADD,Thrombosis and haemostasis,,11816102,17/11/2017
LADD,Thrombosis and haemostasis,,351305,4/09/2014
LADD,Thrombosis and haemostasis.,,11777337,17/10/2017
LADD,Thrombosis and haemostasis.,,375110,15/06/2016
LADD,Topics in spinal cord injury rehabilitation,,389926,27/07/2017
LADD,Topics in Spinal Cord Injury Rehabilitation,,376119,13/07/2016
LADD,Topics in Spinal Cord Injury Rehabilitation,,376120,13/07/2016
LADD,Topics in Spinal Cord Injury Rehabilitation,,376121,14/07/2016
LADD,Topics in Spinal Cord Injury Rehabilitation,,376123,13/07/2016
LADD,Topics in Spinal Cord Injury Rehabilitation,,376122,13/07/2016
LADD,Topics in spinal cord injury rehabilitation,,355479,7/01/2015
LADD,Topics in spinal cord injury rehabilitation.,,11823286,24/11/2017
LADD,Topics in spinal cord injury rehabilitation.,,11951220,23/03/2018
LADD,Topics in spinal cord injury rehabilitation.,,12008068,9/05/2018
LADD,Topics in spinal cord injury rehabilitation.,,12015268,17/05/2018
LADD,Topics in spinal cord injury rehabilitation.,,12248514,12/12/2018
LADD,Topics in stroke rehabilitation,,381001,22/11/2016
LADD,Topics in stroke rehabilitation,,358205,19/03/2015
LADD,Topics in stroke rehabilitation,,359254,10/04/2015
LADD,Topos,,11819123,21/11/2017
LADD,Topos,,11818819,27/11/2017
LADD,Topos,,11818404,21/11/2017
LADD,Topos,,11819276,24/11/2017
LADD,Topos,,11819292,24/11/2017
LADD,Topos,,11819348,23/11/2017
LADD,Topos,,11818885,22/11/2017
LADD,Topos,,11819388,22/11/2017
LADD,Topos,,11818778,21/11/2017
LADD,Topos,,11819363,21/11/2017
LADD,Topos,,11819918,28/11/2017
LADD,Topos magazine,,11819395,23/11/2017
LADD,Topos magazine,,11819400,23/11/2017
LADD,Topos magazine,,11821309,24/11/2017
LADD,Topos magazine,,11819420,22/11/2017
LADD,Topos magazine,,11831966,5/12/2017
LADD,Tourism Culture & Communication,,359849,28/04/2015
LADD,Tourism Culture & Communication,,363537,27/07/2015
LADD,Tourism in Marine Environments,,11788198,24/10/2017
LADD,Tourism in Marine Environments,,371331,10/03/2016
LADD,Tourism in marine environments,,374013,17/05/2016
LADD,Tourism in Marine Environments,,376360,19/07/2016
LADD,Tourism in marine environments,,380027,25/10/2016
LADD,Tourism in marine environments,,331652,20/06/2013
LADD,Tourism in marine environments.,,11840263,12/12/2017
LADD,Tourism in marine environments.,,12033289,31/05/2018
LADD,Tourism in marine environments.,,12033296,31/05/2018
LADD,Tourism in marine environments.,,12031108,29/05/2018
LADD,Tourism in marine environments.,,12033284,31/05/2018
LADD,Toxicological and environmental chemistry,,380387,4/11/2016
LADD,Toxicological and environmental chemistry,,351998,15/09/2014
LADD,Transactions of the American Fisheries Society,,361637,4/06/2015
LADD,Transactions of the American Fisheries Society,,361639,4/06/2015
LADD,Transactions of the American Fisheries Society,,361641,4/06/2015
LADD,Transactions of the American Fisheries Society,,354206,20/11/2014
LADD,Transactions of the American Fisheries Society,,337266,18/10/2013
LADD,Transactions of the American Fisheries Society,,337267,18/10/2013
LADD,Transactions of the American Fisheries Society,,337268,18/10/2013
LADD,Transactions of the American Fisheries Society (1900),,333784,6/08/2013
LADD,Transactions of the American Fisheries Society (1900),,333830,6/08/2013
LADD,Transactions of the American Fisheries Society (1900),,361169,22/05/2015
LADD,Transactions of the American Fisheries Society (1900),,361666,4/06/2015
LADD,Transactions of the American Fisheries Society (1900),,361672,4/06/2015
LADD,Transactions of the American Fisheries Society (1900),,361677,5/06/2015
LADD,Transactions of the American Fisheries Society (1900),,361678,5/06/2015
LADD,Transactions of the American Fisheries Society (1900),,361680,5/06/2015
LADD,Transactions of the American Fisheries Society (1900),,337270,18/10/2013
LADD,Transactions of the American Fisheries Society (1900),,337271,18/10/2013
LADD,Transactions of the American Society of Civil Engineers,,370001,2/02/2016
LADD,Transactions of the American Society of Civil Engineers,,325487,21/02/2013
LADD,Transactions of the ASAE.,,384642,9/03/2017
LADD,Transactions of the ASAE.,,11721766,28/08/2017
LADD,Transactions of the ASAE.,,12009201,11/05/2018
LADD,Transactions of the ASAE.,,12009180,11/05/2018
LADD,Transactions of the ASAE.,,12016054,17/05/2018
LADD,Transactions of the ASAE.,,12124465,20/08/2018
LADD,"Transactions of the Institution of Engineers, Australia.",,12011535,14/05/2018
LADD,"Transactions of the Institution of Engineers, Australia.",,12025301,24/05/2018
LADD,Transactions of the Royal Society of South Australia,,356559,5/02/2015
LADD,Transactions of the Royal Society of South Australia,,341436,4/02/2014
LADD,Transactions of the Royal Society of Tropical Medicine,,389674,14/07/2017
LADD,Transactions of the Royal Society of Tropical Medicine,,389675,14/07/2017
LADD,Transactions of the Royal Society of Tropical Medicine,,12056308,22/06/2018
LADD,Transactions of the Royal Society of Tropical Medicine ,,371234,4/03/2016
LADD,Transactions of the Royal Society of Tropical Medicine ,,371648,15/03/2016
LADD,Transactions of the Royal Society of Tropical Medicine ,,371650,15/03/2016
LADD,Transactions of the Royal Society of Tropical Medicine ,,374628,3/06/2016
LADD,Transactions of the Royal Society of Tropical Medicine ,,367448,2/11/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,331214,7/06/2013
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,359489,15/04/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,358626,30/03/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,357671,9/03/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,357924,17/03/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,359475,16/04/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,365057,1/09/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,365301,7/09/2015
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,354118,19/11/2014
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,354904,5/12/2014
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,327786,4/04/2013
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene,,337314,18/10/2013
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene.,,347960,18/06/2014
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene.,,353555,22/10/2014
LADD,Transactions of the Royal Society of Tropical Medicine and Hygiene.,,324031,21/01/2013
LADD,Transitional justice in practice,,11923786,2/03/2018
LADD,Transitional justice in practice,,11923817,12/03/2018
LADD,Trans-jurisdictional water law and governance,,11809094,13/11/2017
LADD,Trans-jurisdictional water law and governance,,11810003,13/11/2017
LADD,Transnational Influences on Values and Practices in Nordic Educational Leadership,,347478,4/06/2014
LADD,Transnational Influences on Values and Practices in Nordic Educational Leadership,,347486,5/06/2014
LADD,Transnational Influences on Values and Practices in Nordic Educational Leadership,,347487,5/06/2014
LADD,Transplantation,,327346,27/03/2013
LADD,Transplantation,,374556,6/06/2016
LADD,Transplantation,,374558,6/06/2016
LADD,Transplantation,,381600,14/12/2016
LADD,Transplantation,,381602,14/12/2016
LADD,Transplantation,,368579,9/12/2015
LADD,Transplantation,,368471,4/12/2015
LADD,Transplantation,,368473,4/12/2015
LADD,Transplantation,,368580,9/12/2015
LADD,Transplantation,,368643,11/12/2015
LADD,Transplantation,,368686,10/12/2015
LADD,Transplantation,,368700,11/12/2015
LADD,Transplantation,,368702,10/12/2015
LADD,Transplantation,,368742,11/12/2015
LADD,Transportation Research Record,,350818,21/08/2014
LADD,Transportation research record,,328316,15/04/2013
LADD,Transportation Research Record,,327412,27/03/2013
LADD,Transportation Research Record,,332906,17/07/2013
LADD,Transportation research record,,336358,27/09/2013
LADD,Transportation research record,,384700,10/03/2017
LADD,Transportation Research Record,,385949,6/04/2017
LADD,Transportation research record,,382664,17/01/2017
LADD,Transportation Research Record,,11795651,30/10/2017
LADD,Transportation Research Record,,369954,2/02/2016
LADD,Transportation Research Record,,370408,19/02/2016
LADD,Transportation research record,,370643,24/02/2016
LADD,Transportation Research Record,,376112,14/07/2016
LADD,Transportation Research Record,,381826,20/12/2016
LADD,Transportation Research Record,,381831,19/12/2016
LADD,Transportation research record,,381616,14/12/2016
LADD,Transportation research record,,381824,19/12/2016
LADD,Transportation research record,,356603,9/02/2015
LADD,Transportation research record,,355739,16/01/2015
LADD,Transportation research record,,366425,14/10/2015
LADD,Transportation research record,,368636,10/12/2015
LADD,Transportation research record,,343808,25/03/2014
LADD,Transportation research record,,329795,13/05/2013
LADD,Transportation research record,,364038,6/08/2015
LADD,Transportation research record,,12061326,27/06/2018
LADD,Transportation Research Record,,12209303,1/11/2018
LADD,Transportation research record.,,348885,18/07/2014
LADD,Transportation research record.,,328320,15/04/2013
LADD,Transportation research record.,,330495,24/05/2013
LADD,Transportation research record.,,11793481,30/10/2017
LADD,Transportation research record.,,11801172,3/11/2017
LADD,Transportation research record.,,370410,24/02/2016
LADD,Transportation research record.,,323091,2/01/2013
LADD,Transportation research record.,,11852055,3/01/2018
LADD,Transportation research record.,,11992335,27/04/2018
LADD,Transportation research record.,,12033827,30/05/2018
LADD,Transportation research record.,,12043991,11/06/2018
LADD,Transportation research record.,,12061931,27/06/2018
LADD,Transportation research record.,,12043970,11/06/2018
LADD,Transportation research record.,,12236360,28/11/2018
LADD,Transportation Research Record: Journal of the ,,370642,24/02/2016
LADD,Transportation Research Record: Journal of the ,,370647,24/02/2016
LADD,TRANSPORTATION SCIENCE,,387460,12/05/2017
LADD,TRANSPORTATION SCIENCE,,387461,12/05/2017
LADD,Traumatology,,356086,23/01/2015
LADD,Traumatology,,356087,23/01/2015
LADD,Traumatology,,356088,23/01/2015
LADD,Tropical and Geographical Medicine,,388179,31/05/2017
LADD,Tropical and Geographical Medicine,,374862,7/06/2016
LADD,Tropical Doctor,,346445,13/05/2014
LADD,Tropical Doctor,,346446,13/05/2014
LADD,Tropical Doctor,,377058,18/08/2016
LADD,Ultrasound in Medicine & Biology,,335467,6/09/2013
LADD,Ultrasound in Medicine & Biology,,356781,12/02/2015
LADD,Uluslararasi Iliskiler / International Relations,,372731,27/06/2016
LADD,Uluslararasi Iliskiler / International Relations,,372733,27/06/2016
LADD,Understanding strategic cultures in the Asia-Pacific,,383596,15/02/2017
LADD,Understanding strategic cultures in the Asia-Pacific,,383803,20/02/2017
LADD,Understanding the social world of the New Testament,,340048,10/02/2014
LADD,Understanding the social world of the New Testament,,341643,7/02/2014
LADD,Urban Design International,,327916,8/04/2013
LADD,Urban Design International,,327917,8/04/2013
LADD,Urban design international.,,11964387,6/04/2018
LADD,Urban design international.,,11944915,20/03/2018
LADD,Urban design international.,,12104132,3/08/2018
LADD,Urban Geography,,341265,10/02/2014
LADD,Urban Geography,,325110,22/02/2013
LADD,Urban Geography,,325111,22/02/2013
LADD,Urban Geography,,325113,22/02/2013
LADD,Urban Geography,,325115,22/02/2013
LADD,Urban Geography,,325116,22/02/2013
LADD,Urban Geography,,325117,22/02/2013
LADD,Urban Geography,,325118,22/02/2013
LADD,Urban Geography,,325109,14/02/2013
LADD,Urban Geography,,325787,4/03/2013
LADD,Urban Geography,,331053,6/06/2013
LADD,Urban Geography,,381306,5/12/2016
LADD,Urban Geography,,369035,23/12/2015
LADD,Urban Geography,,342738,28/02/2014
LADD,Urban water journal,,356342,30/01/2015
LADD,Urban water journal,,351208,29/08/2014
LADD,Urban water journal,,351449,3/09/2014
LADD,Urologia internationalis.,,11817866,21/11/2017
LADD,Urologia internationalis.,,381433,5/12/2016
LADD,Urologic nursing,,389368,30/06/2017
LADD,Urologic nursing,,361208,26/05/2015
LADD,Veterinary and human toxicology.,,11736302,8/09/2017
LADD,Veterinary and human toxicology.,,11736326,8/09/2017
LADD,Veterinary clinics of North America.,,11878402,1/02/2018
LADD,Veterinary clinics of North America.,,11862949,16/01/2018
LADD,Veterinary clinics of North America.,,11986053,20/04/2018
LADD,Veterinary clinics of North America.,,12034412,31/05/2018
LADD,Veterinary clinics of North America.,,12034527,31/05/2018
LADD,Veterinary clinics of North America.,,12039637,5/06/2018
LADD,Veterinary clinics of North America.,,12041659,7/06/2018
LADD,Veterinary clinics of North America.,,12041982,7/06/2018
LADD,Veterinary clinics of North America. Exotic animal,,11866029,1/02/2018
LADD,Veterinary clinics of North America. Exotic animal,,11870513,18/01/2018
LADD,Veterinary clinics of North America. Exotic animal,,11984706,26/04/2018
LADD,Veterinary clinics of North America. Exotic animal,,11986535,26/04/2018
LADD,Veterinary clinics of North America. Exotic animal,,11988667,23/04/2018
LADD,Veterinary clinics of North America. Exotic animal,,11984888,20/04/2018
LADD,Veterinary Record,,330740,30/05/2013
LADD,Veterinary Record,,375126,14/06/2016
LADD,Veterinary record,,373768,11/05/2016
LADD,Veterinary record,,373769,11/05/2016
LADD,Veterinary record,,373770,11/05/2016
